iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,population,population_density,median_age,gdp_per_capita,cvd_death_rate,continent,date,month,year
ABW,Aruba,13/03/20,2,2,0,0,18.733,18.733,0,0,106766,584.8,41.2,35973.781,,Americas,13,3,2020
ABW,Aruba,20/03/20,4,2,0,0,37.465,18.733,0,0,106766,584.8,41.2,35973.781,,Americas,20,3,2020
ABW,Aruba,24/03/20,12,8,0,0,112.395,74.93,0,0,106766,584.8,41.2,35973.781,,Americas,24,3,2020
ABW,Aruba,25/03/20,17,5,0,0,159.227,46.831,0,0,106766,584.8,41.2,35973.781,,Americas,25,3,2020
ABW,Aruba,26/03/20,19,2,0,0,177.959,18.733,0,0,106766,584.8,41.2,35973.781,,Americas,26,3,2020
ABW,Aruba,27/03/20,28,9,0,0,262.256,84.296,0,0,106766,584.8,41.2,35973.781,,Americas,27,3,2020
ABW,Aruba,28/03/20,28,0,0,0,262.256,0,0,0,106766,584.8,41.2,35973.781,,Americas,28,3,2020
ABW,Aruba,29/03/20,28,0,0,0,262.256,0,0,0,106766,584.8,41.2,35973.781,,Americas,29,3,2020
ABW,Aruba,30/03/20,50,22,0,0,468.314,206.058,0,0,106766,584.8,41.2,35973.781,,Americas,30,3,2020
ABW,Aruba,01/04/20,55,5,0,0,515.145,46.831,0,0,106766,584.8,41.2,35973.781,,Americas,1,4,2020
ABW,Aruba,02/04/20,55,0,0,0,515.145,0,0,0,106766,584.8,41.2,35973.781,,Americas,2,4,2020
ABW,Aruba,03/04/20,60,5,0,0,561.977,46.831,0,0,106766,584.8,41.2,35973.781,,Americas,3,4,2020
ABW,Aruba,04/04/20,62,2,0,0,580.709,18.733,0,0,106766,584.8,41.2,35973.781,,Americas,4,4,2020
ABW,Aruba,05/04/20,64,2,0,0,599.442,18.733,0,0,106766,584.8,41.2,35973.781,,Americas,5,4,2020
ABW,Aruba,06/04/20,64,0,0,0,599.442,0,0,0,106766,584.8,41.2,35973.781,,Americas,6,4,2020
ABW,Aruba,07/04/20,71,7,0,0,665.006,65.564,0,0,106766,584.8,41.2,35973.781,,Americas,7,4,2020
ABW,Aruba,08/04/20,74,3,0,0,693.105,28.099,0,0,106766,584.8,41.2,35973.781,,Americas,8,4,2020
ABW,Aruba,09/04/20,77,3,0,0,721.203,28.099,0,0,106766,584.8,41.2,35973.781,,Americas,9,4,2020
ABW,Aruba,10/04/20,82,5,0,0,768.035,46.831,0,0,106766,584.8,41.2,35973.781,,Americas,10,4,2020
ABW,Aruba,11/04/20,86,4,0,0,805.5,37.465,0,0,106766,584.8,41.2,35973.781,,Americas,11,4,2020
ABW,Aruba,12/04/20,92,6,0,0,861.698,56.198,0,0,106766,584.8,41.2,35973.781,,Americas,12,4,2020
ABW,Aruba,13/04/20,92,0,0,0,861.698,0,0,0,106766,584.8,41.2,35973.781,,Americas,13,4,2020
ABW,Aruba,14/04/20,92,0,0,0,861.698,0,0,0,106766,584.8,41.2,35973.781,,Americas,14,4,2020
ABW,Aruba,15/04/20,92,0,0,0,861.698,0,0,0,106766,584.8,41.2,35973.781,,Americas,15,4,2020
ABW,Aruba,16/04/20,93,1,1,1,871.064,9.366,9.366,9.366,106766,584.8,41.2,35973.781,,Americas,16,4,2020
ABW,Aruba,17/04/20,95,2,1,0,889.796,18.733,9.366,0,106766,584.8,41.2,35973.781,,Americas,17,4,2020
ABW,Aruba,18/04/20,96,1,2,1,899.163,9.366,18.733,9.366,106766,584.8,41.2,35973.781,,Americas,18,4,2020
ABW,Aruba,19/04/20,96,0,2,0,899.163,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,19,4,2020
ABW,Aruba,20/04/20,97,1,2,0,908.529,9.366,18.733,0,106766,584.8,41.2,35973.781,,Americas,20,4,2020
ABW,Aruba,21/04/20,97,0,2,0,908.529,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,21,4,2020
ABW,Aruba,22/04/20,97,0,2,0,908.529,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,22,4,2020
ABW,Aruba,23/04/20,100,3,2,0,936.628,28.099,18.733,0,106766,584.8,41.2,35973.781,,Americas,23,4,2020
ABW,Aruba,24/04/20,100,0,2,0,936.628,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,24,4,2020
ABW,Aruba,25/04/20,100,0,2,0,936.628,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,25,4,2020
ABW,Aruba,26/04/20,100,0,2,0,936.628,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,26,4,2020
ABW,Aruba,27/04/20,100,0,2,0,936.628,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,27,4,2020
ABW,Aruba,28/04/20,100,0,2,0,936.628,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,28,4,2020
ABW,Aruba,29/04/20,100,0,2,0,936.628,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,29,4,2020
ABW,Aruba,30/04/20,100,0,2,0,936.628,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,30,4,2020
ABW,Aruba,01/05/20,100,0,2,0,936.628,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,1,5,2020
ABW,Aruba,02/05/20,100,0,2,0,936.628,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,2,5,2020
ABW,Aruba,03/05/20,100,0,2,0,936.628,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,3,5,2020
ABW,Aruba,04/05/20,100,0,2,0,936.628,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,4,5,2020
ABW,Aruba,05/05/20,100,0,2,0,936.628,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,5,5,2020
ABW,Aruba,06/05/20,100,0,2,0,936.628,0,18.733,0,106766,584.8,41.2,35973.781,,Americas,6,5,2020
ABW,Aruba,07/05/20,101,1,2,0,945.994,9.366,18.733,0,106766,584.8,41.2,35973.781,,Americas,7,5,2020
ABW,Aruba,08/05/20,101,0,3,1,945.994,0,28.099,9.366,106766,584.8,41.2,35973.781,,Americas,8,5,2020
ABW,Aruba,09/05/20,101,0,3,0,945.994,0,28.099,0,106766,584.8,41.2,35973.781,,Americas,9,5,2020
ABW,Aruba,10/05/20,101,0,3,0,945.994,0,28.099,0,106766,584.8,41.2,35973.781,,Americas,10,5,2020
ABW,Aruba,11/05/20,101,0,3,0,945.994,0,28.099,0,106766,584.8,41.2,35973.781,,Americas,11,5,2020
ABW,Aruba,12/05/20,101,0,3,0,945.994,0,28.099,0,106766,584.8,41.2,35973.781,,Americas,12,5,2020
ABW,Aruba,13/05/20,101,0,3,0,945.994,0,28.099,0,106766,584.8,41.2,35973.781,,Americas,13,5,2020
ABW,Aruba,14/05/20,101,0,3,0,945.994,0,28.099,0,106766,584.8,41.2,35973.781,,Americas,14,5,2020
ABW,Aruba,15/05/20,101,0,3,0,945.994,0,28.099,0,106766,584.8,41.2,35973.781,,Americas,15,5,2020
ABW,Aruba,16/05/20,101,0,3,0,945.994,0,28.099,0,106766,584.8,41.2,35973.781,,Americas,16,5,2020
ABW,Aruba,17/05/20,101,0,3,0,945.994,0,28.099,0,106766,584.8,41.2,35973.781,,Americas,17,5,2020
ABW,Aruba,18/05/20,101,0,3,0,945.994,0,28.099,0,106766,584.8,41.2,35973.781,,Americas,18,5,2020
AFG,Afghanistan,31/12/19,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,31,12,2019
AFG,Afghanistan,01/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,1,1,2020
AFG,Afghanistan,02/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,2,1,2020
AFG,Afghanistan,03/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,3,1,2020
AFG,Afghanistan,04/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,4,1,2020
AFG,Afghanistan,05/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,5,1,2020
AFG,Afghanistan,06/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,6,1,2020
AFG,Afghanistan,07/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,7,1,2020
AFG,Afghanistan,08/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,8,1,2020
AFG,Afghanistan,09/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,9,1,2020
AFG,Afghanistan,10/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,10,1,2020
AFG,Afghanistan,11/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,11,1,2020
AFG,Afghanistan,12/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,12,1,2020
AFG,Afghanistan,13/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,13,1,2020
AFG,Afghanistan,14/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,14,1,2020
AFG,Afghanistan,15/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,15,1,2020
AFG,Afghanistan,16/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,16,1,2020
AFG,Afghanistan,17/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,17,1,2020
AFG,Afghanistan,18/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,18,1,2020
AFG,Afghanistan,19/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,19,1,2020
AFG,Afghanistan,20/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,20,1,2020
AFG,Afghanistan,21/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,21,1,2020
AFG,Afghanistan,22/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,22,1,2020
AFG,Afghanistan,23/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,23,1,2020
AFG,Afghanistan,24/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,24,1,2020
AFG,Afghanistan,25/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,25,1,2020
AFG,Afghanistan,26/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,26,1,2020
AFG,Afghanistan,27/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,27,1,2020
AFG,Afghanistan,28/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,28,1,2020
AFG,Afghanistan,29/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,29,1,2020
AFG,Afghanistan,30/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,30,1,2020
AFG,Afghanistan,31/01/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,31,1,2020
AFG,Afghanistan,01/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,1,2,2020
AFG,Afghanistan,02/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,2,2,2020
AFG,Afghanistan,03/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,3,2,2020
AFG,Afghanistan,04/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,4,2,2020
AFG,Afghanistan,05/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,5,2,2020
AFG,Afghanistan,06/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,6,2,2020
AFG,Afghanistan,07/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,7,2,2020
AFG,Afghanistan,08/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,8,2,2020
AFG,Afghanistan,09/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,9,2,2020
AFG,Afghanistan,10/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,10,2,2020
AFG,Afghanistan,11/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,11,2,2020
AFG,Afghanistan,12/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,12,2,2020
AFG,Afghanistan,13/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,13,2,2020
AFG,Afghanistan,14/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,14,2,2020
AFG,Afghanistan,15/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,15,2,2020
AFG,Afghanistan,16/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,16,2,2020
AFG,Afghanistan,17/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,17,2,2020
AFG,Afghanistan,18/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,18,2,2020
AFG,Afghanistan,19/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,19,2,2020
AFG,Afghanistan,20/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,20,2,2020
AFG,Afghanistan,21/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,21,2,2020
AFG,Afghanistan,22/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,22,2,2020
AFG,Afghanistan,23/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,23,2,2020
AFG,Afghanistan,24/02/20,0,0,0,0,0,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,24,2,2020
AFG,Afghanistan,25/02/20,1,1,0,0,0.026,0.026,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,25,2,2020
AFG,Afghanistan,26/02/20,1,0,0,0,0.026,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,26,2,2020
AFG,Afghanistan,27/02/20,1,0,0,0,0.026,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,27,2,2020
AFG,Afghanistan,28/02/20,1,0,0,0,0.026,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,28,2,2020
AFG,Afghanistan,29/02/20,1,0,0,0,0.026,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,29,2,2020
AFG,Afghanistan,01/03/20,1,0,0,0,0.026,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,1,3,2020
AFG,Afghanistan,02/03/20,1,0,0,0,0.026,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,2,3,2020
AFG,Afghanistan,08/03/20,4,3,0,0,0.103,0.077,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,8,3,2020
AFG,Afghanistan,11/03/20,7,3,0,0,0.18,0.077,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,11,3,2020
AFG,Afghanistan,15/03/20,10,3,0,0,0.257,0.077,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,15,3,2020
AFG,Afghanistan,16/03/20,16,6,0,0,0.411,0.154,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,16,3,2020
AFG,Afghanistan,17/03/20,21,5,0,0,0.539,0.128,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,17,3,2020
AFG,Afghanistan,18/03/20,22,1,0,0,0.565,0.026,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,18,3,2020
AFG,Afghanistan,19/03/20,22,0,0,0,0.565,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,19,3,2020
AFG,Afghanistan,20/03/20,22,0,0,0,0.565,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,20,3,2020
AFG,Afghanistan,21/03/20,24,2,0,0,0.617,0.051,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,21,3,2020
AFG,Afghanistan,22/03/20,24,0,0,0,0.617,0,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,22,3,2020
AFG,Afghanistan,23/03/20,34,10,0,0,0.873,0.257,0,0,38928341,54.422,18.6,1803.987,597.029,Asia,23,3,2020
AFG,Afghanistan,24/03/20,40,6,1,1,1.028,0.154,0.026,0.026,38928341,54.422,18.6,1803.987,597.029,Asia,24,3,2020
AFG,Afghanistan,25/03/20,42,2,1,0,1.079,0.051,0.026,0,38928341,54.422,18.6,1803.987,597.029,Asia,25,3,2020
AFG,Afghanistan,26/03/20,75,33,1,0,1.927,0.848,0.026,0,38928341,54.422,18.6,1803.987,597.029,Asia,26,3,2020
AFG,Afghanistan,27/03/20,75,0,1,0,1.927,0,0.026,0,38928341,54.422,18.6,1803.987,597.029,Asia,27,3,2020
AFG,Afghanistan,28/03/20,91,16,2,1,2.338,0.411,0.051,0.026,38928341,54.422,18.6,1803.987,597.029,Asia,28,3,2020
AFG,Afghanistan,29/03/20,106,15,3,1,2.723,0.385,0.077,0.026,38928341,54.422,18.6,1803.987,597.029,Asia,29,3,2020
AFG,Afghanistan,30/03/20,114,8,4,1,2.928,0.206,0.103,0.026,38928341,54.422,18.6,1803.987,597.029,Asia,30,3,2020
AFG,Afghanistan,31/03/20,141,27,4,0,3.622,0.694,0.103,0,38928341,54.422,18.6,1803.987,597.029,Asia,31,3,2020
AFG,Afghanistan,01/04/20,166,25,4,0,4.264,0.642,0.103,0,38928341,54.422,18.6,1803.987,597.029,Asia,1,4,2020
AFG,Afghanistan,02/04/20,192,26,4,0,4.932,0.668,0.103,0,38928341,54.422,18.6,1803.987,597.029,Asia,2,4,2020
AFG,Afghanistan,03/04/20,235,43,4,0,6.037,1.105,0.103,0,38928341,54.422,18.6,1803.987,597.029,Asia,3,4,2020
AFG,Afghanistan,04/04/20,235,0,4,0,6.037,0,0.103,0,38928341,54.422,18.6,1803.987,597.029,Asia,4,4,2020
AFG,Afghanistan,05/04/20,270,35,5,1,6.936,0.899,0.128,0.026,38928341,54.422,18.6,1803.987,597.029,Asia,5,4,2020
AFG,Afghanistan,06/04/20,299,29,7,2,7.681,0.745,0.18,0.051,38928341,54.422,18.6,1803.987,597.029,Asia,6,4,2020
AFG,Afghanistan,07/04/20,337,38,7,0,8.657,0.976,0.18,0,38928341,54.422,18.6,1803.987,597.029,Asia,7,4,2020
AFG,Afghanistan,08/04/20,367,30,11,4,9.428,0.771,0.283,0.103,38928341,54.422,18.6,1803.987,597.029,Asia,8,4,2020
AFG,Afghanistan,09/04/20,423,56,14,3,10.866,1.439,0.36,0.077,38928341,54.422,18.6,1803.987,597.029,Asia,9,4,2020
AFG,Afghanistan,10/04/20,484,61,15,1,12.433,1.567,0.385,0.026,38928341,54.422,18.6,1803.987,597.029,Asia,10,4,2020
AFG,Afghanistan,11/04/20,521,37,15,0,13.384,0.95,0.385,0,38928341,54.422,18.6,1803.987,597.029,Asia,11,4,2020
AFG,Afghanistan,12/04/20,555,34,18,3,14.257,0.873,0.462,0.077,38928341,54.422,18.6,1803.987,597.029,Asia,12,4,2020
AFG,Afghanistan,13/04/20,607,52,18,0,15.593,1.336,0.462,0,38928341,54.422,18.6,1803.987,597.029,Asia,13,4,2020
AFG,Afghanistan,14/04/20,665,58,21,3,17.083,1.49,0.539,0.077,38928341,54.422,18.6,1803.987,597.029,Asia,14,4,2020
AFG,Afghanistan,15/04/20,714,49,23,2,18.341,1.259,0.591,0.051,38928341,54.422,18.6,1803.987,597.029,Asia,15,4,2020
AFG,Afghanistan,16/04/20,784,70,25,2,20.14,1.798,0.642,0.051,38928341,54.422,18.6,1803.987,597.029,Asia,16,4,2020
AFG,Afghanistan,17/04/20,794,10,29,4,20.396,0.257,0.745,0.103,38928341,54.422,18.6,1803.987,597.029,Asia,17,4,2020
AFG,Afghanistan,18/04/20,845,51,30,1,21.707,1.31,0.771,0.026,38928341,54.422,18.6,1803.987,597.029,Asia,18,4,2020
AFG,Afghanistan,19/04/20,908,63,30,0,23.325,1.618,0.771,0,38928341,54.422,18.6,1803.987,597.029,Asia,19,4,2020
AFG,Afghanistan,20/04/20,996,88,33,3,25.585,2.261,0.848,0.077,38928341,54.422,18.6,1803.987,597.029,Asia,20,4,2020
AFG,Afghanistan,21/04/20,1031,35,35,2,26.485,0.899,0.899,0.051,38928341,54.422,18.6,1803.987,597.029,Asia,21,4,2020
AFG,Afghanistan,22/04/20,1092,61,36,1,28.052,1.567,0.925,0.026,38928341,54.422,18.6,1803.987,597.029,Asia,22,4,2020
AFG,Afghanistan,23/04/20,1176,84,40,4,30.209,2.158,1.028,0.103,38928341,54.422,18.6,1803.987,597.029,Asia,23,4,2020
AFG,Afghanistan,24/04/20,1281,105,42,2,32.907,2.697,1.079,0.051,38928341,54.422,18.6,1803.987,597.029,Asia,24,4,2020
AFG,Afghanistan,25/04/20,1351,70,43,1,34.705,1.798,1.105,0.026,38928341,54.422,18.6,1803.987,597.029,Asia,25,4,2020
AFG,Afghanistan,26/04/20,1463,112,47,4,37.582,2.877,1.207,0.103,38928341,54.422,18.6,1803.987,597.029,Asia,26,4,2020
AFG,Afghanistan,27/04/20,1531,68,57,10,39.329,1.747,1.464,0.257,38928341,54.422,18.6,1803.987,597.029,Asia,27,4,2020
AFG,Afghanistan,28/04/20,1703,172,57,0,43.747,4.418,1.464,0,38928341,54.422,18.6,1803.987,597.029,Asia,28,4,2020
AFG,Afghanistan,29/04/20,1827,124,60,3,46.932,3.185,1.541,0.077,38928341,54.422,18.6,1803.987,597.029,Asia,29,4,2020
AFG,Afghanistan,30/04/20,1949,122,60,0,50.066,3.134,1.541,0,38928341,54.422,18.6,1803.987,597.029,Asia,30,4,2020
AFG,Afghanistan,01/05/20,2171,222,64,4,55.769,5.703,1.644,0.103,38928341,54.422,18.6,1803.987,597.029,Asia,1,5,2020
AFG,Afghanistan,02/05/20,2335,164,68,4,59.982,4.213,1.747,0.103,38928341,54.422,18.6,1803.987,597.029,Asia,2,5,2020
AFG,Afghanistan,03/05/20,2469,134,72,4,63.424,3.442,1.85,0.103,38928341,54.422,18.6,1803.987,597.029,Asia,3,5,2020
AFG,Afghanistan,04/05/20,2704,235,85,13,69.461,6.037,2.183,0.334,38928341,54.422,18.6,1803.987,597.029,Asia,4,5,2020
AFG,Afghanistan,05/05/20,2894,190,90,5,74.342,4.881,2.312,0.128,38928341,54.422,18.6,1803.987,597.029,Asia,5,5,2020
AFG,Afghanistan,06/05/20,3224,330,95,5,82.819,8.477,2.44,0.128,38928341,54.422,18.6,1803.987,597.029,Asia,6,5,2020
AFG,Afghanistan,07/05/20,3392,168,104,9,87.134,4.316,2.672,0.231,38928341,54.422,18.6,1803.987,597.029,Asia,7,5,2020
AFG,Afghanistan,08/05/20,3563,171,106,2,91.527,4.393,2.723,0.051,38928341,54.422,18.6,1803.987,597.029,Asia,8,5,2020
AFG,Afghanistan,09/05/20,3778,215,109,3,97.05,5.523,2.8,0.077,38928341,54.422,18.6,1803.987,597.029,Asia,9,5,2020
AFG,Afghanistan,10/05/20,4033,255,115,6,103.601,6.55,2.954,0.154,38928341,54.422,18.6,1803.987,597.029,Asia,10,5,2020
AFG,Afghanistan,11/05/20,4402,369,120,5,113.08,9.479,3.083,0.128,38928341,54.422,18.6,1803.987,597.029,Asia,11,5,2020
AFG,Afghanistan,12/05/20,4687,285,122,2,120.401,7.321,3.134,0.051,38928341,54.422,18.6,1803.987,597.029,Asia,12,5,2020
AFG,Afghanistan,13/05/20,4967,280,127,5,127.593,7.193,3.262,0.128,38928341,54.422,18.6,1803.987,597.029,Asia,13,5,2020
AFG,Afghanistan,14/05/20,5226,259,130,3,134.247,6.653,3.339,0.077,38928341,54.422,18.6,1803.987,597.029,Asia,14,5,2020
AFG,Afghanistan,15/05/20,5339,113,136,6,137.149,2.903,3.494,0.154,38928341,54.422,18.6,1803.987,597.029,Asia,15,5,2020
AFG,Afghanistan,16/05/20,6402,1063,168,32,164.456,27.307,4.316,0.822,38928341,54.422,18.6,1803.987,597.029,Asia,16,5,2020
AFG,Afghanistan,17/05/20,6402,0,168,0,164.456,0,4.316,0,38928341,54.422,18.6,1803.987,597.029,Asia,17,5,2020
AFG,Afghanistan,18/05/20,6664,262,169,1,171.186,6.73,4.341,0.026,38928341,54.422,18.6,1803.987,597.029,Asia,18,5,2020
AGO,Angola,22/03/20,2,2,0,0,0.061,0.061,0,0,32866268,23.89,16.8,5819.495,276.045,Africa,22,3,2020
AGO,Angola,23/03/20,2,0,0,0,0.061,0,0,0,32866268,23.89,16.8,5819.495,276.045,Africa,23,3,2020
AGO,Angola,24/03/20,2,0,0,0,0.061,0,0,0,32866268,23.89,16.8,5819.495,276.045,Africa,24,3,2020
AGO,Angola,25/03/20,2,0,0,0,0.061,0,0,0,32866268,23.89,16.8,5819.495,276.045,Africa,25,3,2020
AGO,Angola,26/03/20,2,0,0,0,0.061,0,0,0,32866268,23.89,16.8,5819.495,276.045,Africa,26,3,2020
AGO,Angola,27/03/20,3,1,0,0,0.091,0.03,0,0,32866268,23.89,16.8,5819.495,276.045,Africa,27,3,2020
AGO,Angola,28/03/20,4,1,0,0,0.122,0.03,0,0,32866268,23.89,16.8,5819.495,276.045,Africa,28,3,2020
AGO,Angola,29/03/20,4,0,0,0,0.122,0,0,0,32866268,23.89,16.8,5819.495,276.045,Africa,29,3,2020
AGO,Angola,30/03/20,7,3,2,2,0.213,0.091,0.061,0.061,32866268,23.89,16.8,5819.495,276.045,Africa,30,3,2020
AGO,Angola,31/03/20,7,0,2,0,0.213,0,0.061,0,32866268,23.89,16.8,5819.495,276.045,Africa,31,3,2020
AGO,Angola,01/04/20,7,0,2,0,0.213,0,0.061,0,32866268,23.89,16.8,5819.495,276.045,Africa,1,4,2020
AGO,Angola,02/04/20,8,1,2,0,0.243,0.03,0.061,0,32866268,23.89,16.8,5819.495,276.045,Africa,2,4,2020
AGO,Angola,03/04/20,8,0,2,0,0.243,0,0.061,0,32866268,23.89,16.8,5819.495,276.045,Africa,3,4,2020
AGO,Angola,04/04/20,8,0,2,0,0.243,0,0.061,0,32866268,23.89,16.8,5819.495,276.045,Africa,4,4,2020
AGO,Angola,05/04/20,10,2,2,0,0.304,0.061,0.061,0,32866268,23.89,16.8,5819.495,276.045,Africa,5,4,2020
AGO,Angola,06/04/20,14,4,2,0,0.426,0.122,0.061,0,32866268,23.89,16.8,5819.495,276.045,Africa,6,4,2020
AGO,Angola,07/04/20,16,2,2,0,0.487,0.061,0.061,0,32866268,23.89,16.8,5819.495,276.045,Africa,7,4,2020
AGO,Angola,08/04/20,17,1,2,0,0.517,0.03,0.061,0,32866268,23.89,16.8,5819.495,276.045,Africa,8,4,2020
AGO,Angola,09/04/20,19,2,2,0,0.578,0.061,0.061,0,32866268,23.89,16.8,5819.495,276.045,Africa,9,4,2020
AGO,Angola,10/04/20,19,0,2,0,0.578,0,0.061,0,32866268,23.89,16.8,5819.495,276.045,Africa,10,4,2020
